ID,Substrate,Ceramic,Thickness,Lsub,asub,bsub,Lcer,acer,bcer,L,a,b
151,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.41,0.24,9.36
152,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.11,0.26,9.47
153,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.42,0.25,9.37
154,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.12,0.27,9.47
155,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.43,0.24,9.37
156,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.13,0.27,9.48
157,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.81,0.22,9.49
158,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.46,0.23,9.59
159,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.8,0.22,9.5
160,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.46,0.24,9.59
161,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.8,0.22,9.49
162,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.46,0.23,9.6
163,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.74,0.23,9.48
164,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.42,0.26,9.58
165,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.75,0.23,9.48
166,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.43,0.25,9.59
167,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.76,0.23,9.48
168,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.44,0.26,9.59
169,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.85,0.2,9.52
170,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.6,0.22,9.64
171,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.85,0.2,9.52
172,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.59,0.22,9.64
173,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.85,0.2,9.53
174,White,Empress HT A1,0.5,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,91.59,0.22,9.64
