ID,Substrate,Ceramic,Thickness,Lsub,asub,bsub,Lcer,acer,bcer,L,a,b
1325,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.56,1.46,8.79
1772,A1,Empress LT A3,1.2,71.29,1,10.87,64.305,2.135,14.82,67.56,1.73,14.63
1321,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.58,1.46,8.79
1785,A1,Empress LT A3,1.2,71.29,1,10.87,64.305,2.135,14.82,67.58,1.73,14.12
1778,A1,Empress LT A3,1.2,71.29,1,10.87,64.305,2.135,14.82,67.6,1.69,13.81
1780,A1,Empress LT A3,1.2,71.29,1,10.87,64.305,2.135,14.82,67.6,1.69,13.82
1782,A1,Empress LT A3,1.2,71.29,1,10.87,64.305,2.135,14.82,67.6,1.69,13.82
344,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,67.61,0.67,8.65
346,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,67.61,0.66,8.66
348,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,67.61,0.67,8.66
1775,A1,Empress LT A3,1.2,71.29,1,10.87,64.305,2.135,14.82,67.62,1.72,14.58
1773,A1,Empress LT A3,1.2,71.29,1,10.87,64.305,2.135,14.82,67.63,1.72,14.59
360,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,67.64,0.66,8.92
1787,A1,Empress LT A3,1.2,71.29,1,10.87,64.305,2.135,14.82,67.64,1.75,14.08
356,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,67.65,0.65,8.92
358,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,67.65,0.66,8.91
1338,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.66,1.4,8.55
1771,A1,Empress LT A3,1.2,71.29,1,10.87,64.305,2.135,14.82,67.66,1.72,14.58
1783,A1,Empress LT A3,1.2,71.29,1,10.87,64.305,2.135,14.82,67.66,1.75,14.05
1334,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.67,1.4,8.54
1336,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.67,1.4,8.55
1353,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.67,1.3,8.65
1363,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.68,1.26,9.48
1365,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.68,1.26,9.48
1367,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.68,1.26,9.49
1779,A1,Empress LT A3,1.2,71.29,1,10.87,64.305,2.135,14.82,67.72,1.67,13.75
1781,A1,Empress LT A3,1.2,71.29,1,10.87,64.305,2.135,14.82,67.72,1.68,13.76
1777,A1,Empress LT A3,1.2,71.29,1,10.87,64.305,2.135,14.82,67.73,1.67,13.75
1351,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.74,1.31,8.64
1355,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.74,1.31,8.63
1376,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.8,1.38,9.05
1378,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.81,1.38,9.07
1380,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.81,1.38,9.06
1370,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.88,1.35,8.99
1372,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.88,1.36,8.99
1374,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.88,1.36,9
1340,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.91,1.27,8.55
1342,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.91,1.28,8.54
1344,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.91,1.27,8.53
332,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,67.92,0.68,8.91
334,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,67.93,0.69,8.92
336,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,67.95,0.68,8.92
1335,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.96,1.38,8.44
1337,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.96,1.38,8.45
1333,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,67.97,1.38,8.44
1375,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68,1.36,8.96
1379,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68,1.36,8.97
1384,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68,1.24,8.94
1377,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.01,1.36,8.96
1382,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.01,1.23,8.95
1386,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.01,1.23,8.94
1388,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.01,1.24,8.96
1390,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.01,1.23,8.97
1392,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.01,1.23,8.97
1369,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.03,1.32,8.91
351,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.04,0.65,8.95
353,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.04,0.66,8.95
1341,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.04,1.26,8.47
1343,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.04,1.25,8.46
1339,A3,Empress LT A1,0.3,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.05,1.26,8.49
349,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.06,0.65,8.95
804,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.09,1.23,12.75
331,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.1,0.66,8.82
802,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.1,1.23,12.77
806,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.1,1.27,12.72
1371,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.1,1.33,8.9
1373,A3,Empress LT A1,0.5,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.1,1.34,8.91
800,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.11,1.23,12.77
808,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.11,1.28,12.72
810,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.11,1.28,12.73
333,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.12,0.66,8.83
335,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.13,0.66,8.83
768,A1,Empress HT A3,0.5,71.29,1,10.87,61.71,1.511666667,13.41833333,68.13,1.06,11.47
339,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.15,0.63,8.86
341,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.15,0.63,8.86
1381,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.15,1.22,8.86
1383,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.15,1.21,8.86
1385,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.15,1.22,8.87
1389,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.15,1.21,8.88
1391,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.15,1.22,8.88
337,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.16,0.63,8.85
1387,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.16,1.22,8.87
1400,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.23,1.1,8.58
1402,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.23,1.1,8.6
1404,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.24,1.09,8.6
345,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.26,0.66,8.56
347,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.26,0.66,8.56
343,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.27,0.66,8.56
730,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,68.28,0.99,11.14
732,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,68.28,0.98,11.14
728,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,68.29,0.99,11.15
1762,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.3,1.42,14.16
1764,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.3,1.43,14.16
1760,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.31,1.44,14.15
1394,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.32,1.21,8.76
1396,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.32,1.2,8.77
1398,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.32,1.2,8.77
355,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.33,0.65,8.79
357,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.33,0.64,8.79
1750,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.33,1.4,14.27
359,A1,Empress HT A1,1.2,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.34,0.65,8.79
1748,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.34,1.4,14.26
1752,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.34,1.4,14.27
1399,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.4,1.08,8.51
1401,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.4,1.08,8.51
1403,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.4,1.08,8.51
788,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.44,1.25,12.24
790,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.44,1.25,12.23
792,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.44,1.26,12.23
782,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.49,1.27,12.33
784,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.49,1.26,12.34
786,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.49,1.27,12.34
1393,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.5,1.18,8.69
1395,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.5,1.18,8.69
1397,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.5,1.18,8.68
1754,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.5,1.3,14.07
1756,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.5,1.3,14.08
1758,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.51,1.3,14.09
1749,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.53,1.38,14.16
1751,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.53,1.38,14.15
1747,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.54,1.39,14.15
1770,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.55,1.2,13.76
1766,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.56,1.19,13.76
1768,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.56,1.19,13.76
1410,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.66,1.13,8.57
1406,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.67,1.14,8.57
1408,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.67,1.13,8.58
1753,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.68,1.28,13.97
1755,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.69,1.29,13.96
1757,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.69,1.29,13.98
1759,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.71,1.41,13.95
1761,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.71,1.4,13.96
1763,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.71,1.4,13.96
1742,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.72,1.45,14.28
1744,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.72,1.45,14.29
1746,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.72,1.45,14.29
1765,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.74,1.18,13.66
1767,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.74,1.18,13.67
1769,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.74,1.18,13.68
805,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.75,1.26,12.53
807,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.75,1.26,12.53
809,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.76,1.27,12.54
1736,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,68.76,1.26,13.17
1738,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,68.76,1.26,13.17
326,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.77,0.72,9.15
328,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.77,0.72,9.15
330,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.77,0.72,9.15
1740,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,68.77,1.26,13.16
803,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.81,1.19,12.52
801,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.82,1.2,12.51
302,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.83,0.76,8.79
304,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.84,0.75,8.8
799,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.84,1.2,12.52
1409,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.84,1.12,8.49
306,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,68.85,0.75,8.8
1405,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.85,1.12,8.5
1407,A3,Empress LT A1,0.7,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,68.85,1.12,8.49
1743,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.85,1.43,14.2
1745,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.85,1.43,14.2
1741,A1,Empress LT A3,0.7,71.29,1,10.87,64.305,2.135,14.82,68.86,1.44,14.19
798,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.89,1.24,12.14
794,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.92,1.25,12.17
796,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,68.92,1.24,12.17
729,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,68.96,0.96,10.93
731,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,68.96,0.97,10.92
727,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,68.97,0.97,10.92
783,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,69.04,1.25,12.17
785,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,69.04,1.25,12.17
781,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,69.05,1.24,12.17
325,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.13,0.69,9.05
327,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.13,0.7,9.05
329,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.13,0.7,9.06
1712,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.16,1.14,12.96
1714,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.16,1.12,12.97
1716,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.16,1.13,12.97
1440,A3,Empress LT A1,1.2,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,69.17,0.9,9.17
789,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,69.18,1.24,12.03
787,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,69.19,1.24,12.04
791,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,69.19,1.23,12.04
1438,A3,Empress LT A1,1.2,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,69.19,0.9,9.15
1436,A3,Empress LT A1,1.2,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,69.2,0.9,9.14
722,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.21,0.89,11.67
724,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.21,0.89,11.66
726,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.21,0.89,11.67
738,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.22,0.85,8.95
736,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.23,0.86,8.98
770,A1,Empress HT A3,0.5,71.29,1,10.87,61.71,1.511666667,13.41833333,69.23,1.19,12.32
772,A1,Empress HT A3,0.5,71.29,1,10.87,61.71,1.511666667,13.41833333,69.23,1.2,12.33
774,A1,Empress HT A3,0.5,71.29,1,10.87,61.71,1.511666667,13.41833333,69.24,1.2,12.34
734,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.25,0.86,9.01
1724,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.25,1.13,12.84
1726,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.25,1.13,12.84
1728,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.25,1.13,12.84
308,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.31,0.8,8.99
310,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.31,0.81,8.99
312,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.31,0.8,8.98
1706,A1,Empress LT A3,0.3,71.29,1,10.87,64.305,2.135,14.82,69.33,1.12,11.81
1710,A1,Empress LT A3,0.3,71.29,1,10.87,64.305,2.135,14.82,69.33,1.11,11.81
322,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.34,0.76,8.94
324,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.34,0.75,8.94
1708,A1,Empress LT A3,0.3,71.29,1,10.87,64.305,2.135,14.82,69.34,1.11,11.81
320,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.35,0.75,8.94
1730,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.37,0.96,12.74
1732,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.37,0.96,12.73
1734,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.37,0.97,12.74
1430,A3,Empress LT A1,1.2,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,69.41,0.83,8.73
1432,A3,Empress LT A1,1.2,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,69.41,0.84,8.73
1434,A3,Empress LT A1,1.2,64.31,2.14,14.82,71.29166667,0.996666667,10.87166667,69.41,0.82,8.74
1704,A1,Empress LT A3,0.3,71.29,1,10.87,64.305,2.135,14.82,69.42,1.09,11.82
1700,A1,Empress LT A3,0.3,71.29,1,10.87,64.305,2.135,14.82,69.44,1.08,11.82
1702,A1,Empress LT A3,0.3,71.29,1,10.87,64.305,2.135,14.82,69.44,1.09,11.82
797,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,69.46,1.24,11.99
1723,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.46,1.12,12.75
1725,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.46,1.12,12.75
1727,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.46,1.12,12.75
301,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.47,0.74,8.68
793,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,69.48,1.24,12
303,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.49,0.74,8.69
795,A1,Empress HT A3,0.7,71.29,1,10.87,61.71,1.511666667,13.41833333,69.49,1.23,12
1735,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.49,1.23,12.89
1737,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.49,1.23,12.89
1739,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.49,1.23,12.89
305,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.5,0.75,8.69
746,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.5,1.02,10.76
748,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.5,1.02,10.76
750,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.5,1.02,10.76
769,A1,Empress HT A3,0.5,71.29,1,10.87,61.71,1.511666667,13.41833333,69.5,1.17,12.19
773,A1,Empress HT A3,0.5,71.29,1,10.87,61.71,1.511666667,13.41833333,69.51,1.17,12.21
771,A1,Empress HT A3,0.5,71.29,1,10.87,61.71,1.511666667,13.41833333,69.53,1.17,12.2
1720,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.59,1.2,12.53
1718,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.6,1.2,12.53
1722,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.6,1.2,12.52
307,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.61,0.77,8.86
309,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.61,0.77,8.88
311,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.61,0.78,8.87
776,A1,Empress HT A3,0.5,71.29,1,10.87,61.71,1.511666667,13.41833333,69.61,1.11,11.8
778,A1,Empress HT A3,0.5,71.29,1,10.87,61.71,1.511666667,13.41833333,69.61,1.1,11.81
1729,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.61,0.95,12.65
1731,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.61,0.95,12.64
1733,A1,Empress LT A3,0.5,71.29,1,10.87,64.305,2.135,14.82,69.61,0.96,12.65
742,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.62,0.93,9.74
744,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.62,0.92,9.73
723,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.63,0.88,11.54
725,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.63,0.88,11.55
735,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.63,0.84,8.84
737,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.63,0.84,8.83
740,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.63,0.93,9.75
721,A1,Empress HT A3,0.3,71.29,1,10.87,61.71,1.511666667,13.41833333,69.64,0.88,11.54
318,A1,Empress HT A1,0.7,71.29,1,10.87,64.40833333,-0.453333333,6.843333333,69.65,0.59,8.19
